,이미지,설명,가격
565,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/47bf/7fe7dfb46bfe899d1c34a5f991131790d34781917975978b2d3d45e7545c.jpg,"Lenovo Lenovo ThinkPad T480s 14 Touchscreen LCD Notebook // Intel Core, 상세내용참조, 상세내용참조, 상세내용참조","1,509,140"
566,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/a8a1/75d64109e20bdcb5453ade00755d45fa6b351150879da6ad40335dce0e04.jpg,"DELL 에일리언웨어 M15 R2 i7-9750H RTX2080 FHD240Hz 16GB 1TBSSD WIN10Home 2년보증, 단일상품, 단일상품, 단일상품", (1)
567,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/a8a1/75d64109e20bdcb5453ade00755d45fa6b351150879da6ad40335dce0e04.jpg,"DELL 에일리언웨어 M15 R2 i7-9750H RTX2060 FHD 144Hz 16GB 512GB SSD WIN10Home 2년무상, 단일상품, 단일상품, 단일상품", (1)
568,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/adcd/3a4f56a2836a84f79061e68d36868ccce9ee0adf226afa4ec45c6790478b.jpg,"LG 그램14 2020 14ZD90N-VX50K, 16GB, SSD 512GB, 포함","1,649,000"
569,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/d376/56c0c6665bd06ada0e7c6ee80ea44dcdb7d8925ff226e34e4af4219ff77d.jpg,"LG 그램14 2020 14ZD90N-VX5BK, 16GB, SSD 512GB, 포함","1,649,000"
570,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/9e90/08ba681eeea8aa126b29a6af85800e4cbdf4ebd391690da609fc3ac2d3e2.jpg,"DELL 에일리언웨어 Area 51M i7-9700K RTX2070 FHD 144Hz 16GB 256GBSSD+1TBHDD WIN10H, 단일상품, 단일상품, 단일상품", (1)
571,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/fdd4/d6a305434dc6dff5d62ef7de0c31d1917b117056baedab734318acf7ae62.jpg,"[K쇼핑]LG전자 그램15 15Z90N-VR5IK (i5-1035G7/ 16GB/ SSD 256GB/ Full HD(1920x1080)/ Win 10), 상세페이지참조, 상세페이지참조, 단일상품","1,739,780"
572,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/0abb/8ae18e116b80342005942d9802ad43b90daefbdaeb51e4743f8de310833a.jpg,"HP 15s-fq1075tu CTO, SSD 512GB, 16GB, 포함","949,000"
573,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/77ce/6e27fe939a19cc3d74d91eeeef29068bbae99e47384b8da5e9ca7f66104c.jpg,"Dell 2019 Dell Inspiron 15 6 HD Touchscreen Flagship Premium Laptop Co, 상세내용참조, 상세내용참조, 상세내용참조","713,660"
574,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/f0e7/f75862891f5617a154d2778f226adeeb587916cfbfec47861fed3ad252ce.jpg,"Lenovo Lenovo 2020 Ideapad S145 Newest 15.6-Inch Laptop Intel Dual-Co, 상세내용참조, 상세내용참조, 상세내용참조","728,670"
575,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/3572/6395a22ca74c7327e2e2309349f9ec22f8ec39657b444c0601980c90031e.jpg,"Dell 2020 Dell Inspiron 15 Laptop Computer 15.6 Touchscreen 8th Gen In, 상세내용참조, 상세내용참조, 상세내용참조","758,700"
576,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/2305/40ccab085f64aa8390f864cd256c32a564aecf6862b88e442bb855679426.JPG,"LG전자 울트라 PC 노트북, 8GB, SSD-512GB, 포함","660,000"
577,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/6115/260ad5d41f2f0edac5cc9425c767b558c74bd0c56f20816351218a65406e.jpg,"Lenovo ThinkPad P1 Gen 2 20QT001XUS 15.6 모바일 워크 스테이션-1920 X 1, 상세내용참조, 상세내용참조, 상세내용참조","3,266,120"
578,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/9bd8/e14366d03977df9c054316f90a471cec2fab87314ce4ba2c72d80ab72190.jpg,"ASUS Asus Vivobook Thin and Light 17.3 Inch Laptop Bundle with Woov Ac, 상세내용참조, 상세내용참조, 상세내용참조","1,182,380"
579,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/a7b3/dbb823247d7634afe56ce86be998eb6dec9d46e72180f03f4b16d7ff09b0.jpg,"[바보사랑] 2020 LG그램 15Z90N 정보 액정+유광스킨 전신필름 1, 상세 설명 참조, 상세 설명 참조, 상세 설명 참조","60,000"
580,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/84d4/d7a8e2c8b22fec00e7ccefac4f6246aceb17f995ecff5783d4eef6fd87b9.jpg,"[바보사랑] 2020 맥북 에어 13 유광스킨 전신 보호필름 1매, 상세 설명 참조, 상세 설명 참조, 상세 설명 참조","20,000"
581,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/2284/bda4cbd0f1b61e134fd5eed6e83c2290678e1cce46abcc73dc5652284db4.jpg,"[바보사랑] 2020 맥북 프로 16 멸균 액정+유광스킨 전신필름 1, 상세 설명 참조, 상세 설명 참조, 상세 설명 참조","50,000"
582,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/6494/2d9fd8aae384da6e7807b64926d9d83a50b00919b07c6532acad350266b7.jpg,HP ProBook 445 G7-R5AR3 [R5-4500U+RAM 32GB+삼성NVMeSSD 1TB+HDD 1TB+14형 FHD IPS+Win10 Pro],"1,799,000"
583,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/d6b9/1ffacc67f02c83980e98a2f3e0f4ad612f9928437aa33c3e95f3a370b666.jpg,HP ProBook 445 G7-R5AR [R5-4500U+RAM 16GB+NVMeSSD 512GB+HDD 1TB+14형 FHD IPS+Win10 Pro],"1,399,000"
584,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/05cd/78eaf0f503e957328fa3ee57e4344b70f619f0e026ef72f23765515b2830.jpg,"태클라스트 TECLAST F7 Plus 노트북 14.1인치 Windows 10 OS 설치 글로벌판 인텔 8세대, 8+256GB","409,900"
585,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/0f40/400aa7a12c42c12a24a26f35390fd3df67ee5deefaeda76744df8cde06b3.jpg,"DELL XPS 13 9300 i7-1065G7 인텔그래픽 UHD터치 8GB 512GBSSD WIN10Home 지문인식 2년AS, 단일상품, 단일상품, 단일상품", (1)
586,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/89f2/d81f597956441db26cef382cd88e71f3d5289c59f2389841e194bc1a53c8.jpg,"Seismic Audio SEISMIC AUDIO - SATRX-25Blue6 - Pack of Six (6) 25 Foot, 상세내용참조, 상세내용참조, 상세내용참조","100,880"
587,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/3db6/623281757be7b524499eaedb47de71f8e3035f97ce92cd614e5a6280de34.jpg,"삼성전자 아티브북 NT270E5K-K38L [태흔IT닷컴], 8GB, SSD 120GB, window 10 64비트", (1)
588,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/7335/611fc34388388d9d2cb062970b94c1bd4eadcd57f4d67acb53c4bf8a7ee9.jpg,"삼성전자 노트북 NT-RV515-S36B [태흔IT닷컴], 4GB, SSD 120GB, window 10 64비트", (1)
589,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/c965/374041620d1e3b2d97cf88932eb52d6cbed8fdb7dac128e3bd39cf444977.jpg,"DELL 인스피론 15 7590 i5-9300H GTX1650 FHD 8GB 512GBSSD WIN10Home 2년보증, 단일상품, 단일상품, 단일상품", (1)
590,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/f344/91724af7f05076ef1888db8cbdfab8b5b4d11b3ca1f8a7f7475c46c98437.jpg,"삼성전자 삼성직배송/설치 갤럭시 북 flex NT930QCG-K58, 기타, 기타, 단일상품","2,144,360"
591,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/0f40/400aa7a12c42c12a24a26f35390fd3df67ee5deefaeda76744df8cde06b3.jpg,"DELL XPS 13 9300 i7-1065G7 인텔그래픽 FHD 16GB 1TB WIN10Home 1년무상AS, 단일상품, 단일상품, 단일상품", (1)
592,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/9f50/0263500e0b8ae913cc818439364607ce885ef448b7f32fd6c25c027e6172.jpg,"Teclast TECLAST F7S 14.1 Inch 7mm Ultra Thin Windows 10 Laptop 1920x10, 상세내용참조, 상세내용참조, 상세내용참조","415,460"
593,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/0ec1/07af15eee0518c8e3cad2dda63c3e7601b9ad71bb06cb3404af1a187622b.jpg,"Lenovo 2020 Lenovo ThinkPad E15 15.6 FHD Business Laptop Computer 10t, 상세내용참조, 상세내용참조, 상세내용참조","1,434,270"
594,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2020/08/06/14/8/53f27268-919f-4cf0-8eb6-daa7c0e963a4.jpg,"HP 프로북 440 노트북 G7-9KZ10PA (i5-10210U 35.6cm WIN10 Pro), 포함, NVMe 256GB, 8GB","930,000"
595,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/11c6/4eba6d833b84edf1e3de76a6f7a30bd171e6f8fc9c241a270ac0a688f763.jpg,"Microsoft Microsoft Surface Go (Intel Pentium Gold 8GB RAM 128GB) (M, 상세내용참조, 상세내용참조, 상세내용참조","688,250"
596,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/386b/4e40142fd70cc40c68694be7836fbc93dfc73632babbbcd35019184dab67.jpg,"HP 2020 HP Envy x360 2-in-1 Touchscreen Laptop: Ryzen 5 4500U 6-Core u, 상세내용참조, 상세내용참조, 상세내용참조","1,101,630"
597,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/8b41/d7fdc26c3231bcae329193f28995941c4185ee677644ad37d7e78a771114.jpg,"Lenovo Flagship Lenovo IdeaPad S145 15.6 HD Sleek & Light Laptop Compu, 상세내용참조, 상세내용참조, 상세내용참조","758,600"
598,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/ede9/1caeb4aae72d806b5347f6de88d181d3d8a6ffbbc55328a1547ab0d58179.jpg,"[DELL] Inspiron 15 7501-WH04KR i7-10750H/RAM 16G/N, 상세 설명 참조, 상세 설명 참조, 상세 설명 참조","2,078,000"
599,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/5bbf/b05f28ff37a9d14415b638fc5bca3d91a992674d1cc13fb66844ff0bfd2c.jpg,"클라우드CS 삼성 노트북 갤럭시북 플렉스 NT950QCT-A58SA WIN미포함, 8GB, SSD 256GB, 미포함","1,648,900"
600,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/c956/2801b597c408e9cc7ae87f19bd4f633cb45121caae5b5a62d2adc6d4c9f5.jpg,"HP 2019 HP ZBook G5 Mobile Workstation 15.6 FHD Business Laptop Comput, 상세내용참조, 상세내용참조, 상세내용참조","1,342,920"
601,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/0f59/35ec91b8786d47c87c7ea1039a4b4e893bbe993f092296acd73ba82eb3c9.jpg,"Zink Zink Polaroid ZIP Wireless Mobile Photo Mini Printer (Black) Comp, 상세내용참조, 상세내용참조, 상세내용참조","130,800"
602,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/6d15/f9e2fdc6e9de1381287d07ed9bbbca27b97e959179857f5de4d5cc90b925.jpg,"lg 그램 중고 13z950, ssd 128gb, 4GB, 포함", (1)
603,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/f3db/cecfd3cf376e2b9a3d21018fd234ea4338d5ba5a9337d0a5394210c82916.jpg,"Acer Acer Nitro 5 AN515 Gaming Laptop 15.6 IPS FHD AMD Ryzen 5 4600H, 상세내용참조, 상세내용참조, 상세내용참조","1,308,380"
604,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/43bd/5f1a386f88840941f1d5a95d9bfd5e1959ed8ad091d2f7464771c1ec83e2.jpg,"Lenovo Ideapad S145 Newest 15.6 Inch Premium Laptop - Intel Dual-Core, 상세내용참조, 상세내용참조, 상세내용참조","878,510"
605,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/85dc/74bcf86f133b3f90737fa0d688b267fec0fe242abc9269fbe73b6133aecd.jpg,"Lenovo ThinkPad L13 Yoga 20R5000MUS 13.3 Touchscreen 2 in 1 Notebook -, 상세내용참조, 상세내용참조, 상세내용참조","1,373,480"
606,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/c292/362f54bfbe9771b1c2a39ec6e349302707d8754a5b859993dc55f5fc9a18.jpg,"삼성 노트북5 NT501R5L 코어i5 8G SSD256+500 Win10, 8GB, SSD256, 포함", (1)
607,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/81ee/5838377eaeb271b7e9478c35238f90446aa64181ad99eaf9aedbc822324b.jpg,"삼성 NT371B5L I7-6820HQ. 8G. SSD128+500G. 920MX. 15.6. WIN10, 단일상품, 단일상품, 단일상품", (1)
608,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/17dc/d2c7c5a52217be11de656056d60debb6ccd52c8bd58f8f62c69a8423d3f1.jpg,"삼성 NT371B5L I5-6300HQ. 8G. SSD128G+500G. HD530. 15.6. WIN10, 단일상품, 단일상품, 단일상품", (1)
609,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/db0f/0fb8dc39abf737cc008425cf5dfa3c09412806ff38a61373db081c01537b.jpg,"ASUS ROG G531GT-BI7N6 15.6 ""FHD 게임 노트북 컴퓨터 Intel Hexa-Core i7-9750H 최대 4.5GHz 8GB DDR4 512GB SSD NVIDIA, 1, 단일옵션, 단일옵션","2,002,200"
610,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/0528/0d1499486d967baf2911615b9c2107933e950bb22ed24b502cb93e7e370a.jpg,"삼성전자 삼성직배송/설치 삼성데스크탑5 DM500SCA-A38, 기타, 기타, 단일상품","1,294,550"
611,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/108b/d0cb5d9e7086c4b77fbb49150363af7b40a47e42ac232cb623af964898be.jpg,"LG 그램17 노트북 17Z90N-VA76K 10세대 인텔i7 SSD 1TB WIN10포함, 16GB, 포함","2,450,000"
612,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/efed/18a9f33556fa3902b484b74c66a25d8f842d6ccb32227004e8ec809527c9.jpg,"ASUS ROG Zephyrus GA502IU-AZ043_AR3 [R7-4800HS+RAM24GB+NVMe1TB+GTX1660Ti Max-Q+Win10 Pro], 24GB, NVMeSSD 1TB, 포함","2,199,000"
613,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/b63d/96baee4607fbb51e7dc68b8d695089f4f3f6583f236ef1640ddc33cbc71d.jpg,"[삼성전자] 노트북7 NT750XBV-G517A WIN미포함, 상세 설명 참조, 상세 설명 참조, 상세 설명 참조","1,269,000"
614,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/9001/be36146e4d567855834273a3fdac1d56633949abc2c140655ce2fac0d0fd.jpg,"ASUS ZenBook 15 랩탑 15.6”UHD 4K NanoEdge 디스플레이 Intel Core i7-, 상세내용참조, 상세내용참조, 상세내용참조","2,035,750"
615,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/3f65/c2c9b8c354bc6485471e12ebc0f25d8cbc7869753a683f3c2059fe9e297c.jpg,"Razer Blade 15 Gaming Laptop 2020: Intel Core i7-10750H 6-Core NVIDIA GeForce GTX 1660 Ti 15.6\"" FH, 단일상품, GTX 1660 Ti 144hz 256GB SSD, 10th Gen i7-10750H","3,232,500"
616,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/9a32/5c9b62330ed620b9b9481d0b794d5883da95f27c4c478e5c39d7062baf17.jpg,"LENOVO ThinkPad L15-02KR, 8GB, NVMeSSD 256GB, 포함","1,199,000"
617,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/8763/2944405d824f9a90cbbfdd6ef409cecca192357d1077848fb5b45069ba20.jpg,"LENOVO ThinkPad L15-01KD, 8GB, NVMeSSD 256GB, 미포함","1,149,000"
618,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/0ccc/f731e3452ffef11b2c37fee46dfafc82f25ee5197453704ca86314f7e7b7.jpg,"DELL 프리시전 17 7730 i9-8950HK 쿼드로P3200 HD+ 16GB 256GB SSD WIN10Pro 3년무상AS, 단일상품, 단일상품, 단일상품", (1)
619,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/8366/90393494a45b5ae17411078b67fc9c74ed32dfc7cfed50d4c6ddac306a5e.jpg,"MSI GE66 Raider 10SF-045 15.6240Hz 3ms 게임용 노트북 Intel Core i7-107, 상세내용참조, 상세내용참조, 상세내용참조","3,228,600"
620,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/e7ed/995e16e0ac0a4f791032d223811e5d3cb0015e99322905bd8213f76b17b4.jpg,"ASUS ZenBook 13 Ultra-Slim Laptop 13.3 인치 Full HD NanoEdge 베젤 Int, 상세내용참조, 상세내용참조, 상세내용참조","1,971,150"
621,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/bc91/1fb6464e5031626806a9d1933100d75e2f9646bcb8b8cec953801d7faf99.jpg,"Lenovo IdeaPad S340 15.6 터치 스크린 노트북-10 세대 Intel Core i7-1080, 상세내용참조, 상세내용참조, 상세내용참조","1,469,490"
622,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/1451/85dbe14a1490c2b22a7e440d636d61ad4aa2e0d03d198fc1fdf76842c3b0.jpg,"HP 크롬 북 14 인치 HD 노트북 Intel Celeron N4000 4GB RAM 32GB eMMC, 상세내용참조, 상세내용참조, 상세내용참조","697,350"
623,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/7790/bf4e9c62217a47c38ec5887814466f7424eb547dcb9ad74dd3d123c1bedb.jpg,"HP Envy X360 컨버터블 15 인치 FHD 터치 스크린 노트북 AMD Ryzen 5 2500, 상세내용참조, 상세내용참조, 상세내용참조","1,390,590"
624,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/b93a/e5aa3889f4e6fbb1b8f94454d7fe9b4ac0ac6831d57c6eaa754cdc4cf46d.jpg,"2020 HP 17.3 터치 스크린 노트북 컴퓨터 / Intel Quad-Core i5-8265U 최대, 상세내용참조, 상세내용참조, 상세내용참조","1,271,270"
625,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/2962/667b2a5a8cf4162e2c679ca77eafdd37f30e377997fe57a9fa29f7a9e454.jpg,"ASUS ImagineBook 14 FHD LED 백라이트 노트북 Intel Core M3-8100Y 최대, 상세내용참조, 상세내용참조, 상세내용참조","634,950"
626,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/f837/72225fa4ccecf032c9724952f7a492c5b5ffcd3d8cce8336cf8814444cf8.jpg,"Lenovo IdeaPad L340 17.3”게이밍 노트북 인텔 코어 i7-9750H 8GB RAM, 상세내용참조, 상세내용참조, 상세내용참조","1,977,350"
627,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/eefa/05010a02408979e1ab5d9831e51ad23b2b4c088bb7532b740c02c7428b2c.jpg,"CUK MSI GF65 Thin Gaming Laptop (Intel i7-9750H 16GB RAM 512GB NVMe, 상세내용참조, 상세내용참조, 상세내용참조","2,068,500"
628,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/e1d0/7abae51dcaf839f8f3d7e180b607b6c38aeec2139fea003c89d32ae321f8.jpg,"2020 HP 15.6 터치 스크린 노트북 컴퓨터 / 10 세대 Intel Quard-Core i7 1, 상세내용참조, 상세내용참조, 상세내용참조","2,157,870"
629,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/6af3/14d66e5cd4ff01b3b25cbd7fc1e809c130b8a491cc8bb1bdf9aca8c81477.jpg,"Lenovo ThinkPad X1 Carbon 7 세대 14 FHD (1920x1080) 울트라 북-인텔 코, 상세내용참조, 상세내용참조, 상세내용참조","1,884,250"
630,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/738e/d6e074d0ec720e9e54c701c763a1b828b09d8c53df53097a39dc2455811d.jpg,"Dell-2-in-1 15.6 4K Ultra HD 터치 스크린 노트북-Intel Core i7-16GB 메, 상세내용참조, 상세내용참조, 상세내용참조","1,442,870"
631,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/1b99/1fa257d685991e760daa6b1f4b119fcffeb4fc700cfbf7fae084bae29b85.jpg,"Asus Vivobook S15 S512 얇고 가벼운 15.6 인치 FHD Intel Core I5-8265U, 상세내용참조, 상세내용참조, 상세내용참조","1,083,600"
632,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/c0e1/f32db6435c62e379c8b564b40e87dc87f02475df518bff10f911b118b4eb.jpg,"레노버 씽크 패드 X1 카본 (6 세대) 20KH002RUS 14 인치 WQHD (2560x1440), 상세내용참조, 상세내용참조, 상세내용참조","2,781,730"
633,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/c424/e6e58270d8eafee02455e15043d4ddc507d682adf3592dbd820991bf8ea2.jpg,"(대전중고노트북) 한성 TFG276 노트북, 단일상품, 단일상품, 단일상품","1,348,500"
634,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/369c/3c6d9c99ceb261b8cfb0b98ba29d073f4276c1babbe9daa5d5aa9051a1a6.jpg,"LG전자 울트라기어 15U70N-PA76K 윈도우탑재 게이밍 고사양 인기, NVMe 256GB, 8GB, 포함","1,649,000"
635,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/7350/20c522bce9ac412b740edc2770e8209d7d3ef389bc19b10779d3de16c215.jpg,"디너벨 가정용 과도 1개 색상랜덤발송, 1MB, 본품, 단일상품","1,830"
636,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/2837/069ff87d29bb0cb5b0e8a1fa13bb444bf9aada224d157384a436f1125fce.jpg,"Lenovo Lenovo ThinkCentre Nano M90n-1 I5-8265U 1.6GHz 8GB/256GB SSD, 상세내용참조, 상세내용참조, 상세내용참조","776,970"
637,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/b788/3f2e93ac2e31d49fb4985cafb773bef83e03814af51e68aaf58239f2911b.jpg,"HP HP Envy x360 15.6 Touchscreen 2-in-1 FHD (1920x1080) Laptop PC Qua, 상세내용참조, 상세내용참조, 상세내용참조","1,342,290"
638,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/12dc/da3da1dc064a39f076d62e09f7a83000993d2de2f3b14926d2ae85c6dc75.jpg,"Microsoft Microsoft Surface Laptop - 13.5 - Core m3-4GB Ram - 128GB SS, 상세내용참조, 상세내용참조, 상세내용참조","909,900"
639,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2020/07/16/15/4/151c549a-c2fc-4955-9028-502e298d3c8c.jpg,"HP 노트북 Spectre X360 13-aw0265TU (i7-1065G7 33.78cm WIN10 Home), 포함, NVMe 1TB, 16GB","2,098,990"
640,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2020/07/16/15/1/2eba5a65-32db-4a04-92b1-2806b536984e.jpg,"HP 노트북 Spectre X360 13-aw0264TU (i5-1035G4 33.78cm WIN10 Home), 포함, NVMe 512GB, 8GB","1,728,990"
